tipoAss;numeroDoContrato;tipoDeContrato;codigoDaPessoa;codigoDaPessoaVendedor;codigoTipoAssinatura;dataDeValidadeInicial;dataDevalidadeFinal;qtdJornaisContrato;numeroDeExemplares;numeroDeExemplaresEntregues;numeroDeExemplaresPagos;valorTotal;valorDoDescontoConcedido;quantidadeDeParcelasDoContrato;precoMedioB30;valorTipoDaAssinatura;codigoDoPlanoDePagamento;codigoDaCondicaoDePagamento;codigoDoProdutoServico;descricaoDoProdutoServico;descricaoTipoDeAssinatura;quantidadeDeDias;quantidadeDeExemplares;descricaoDoPlanoDePagamento;nomeDoMunicipio;mesRenovou;mesRenovara;precoFaixa;modalidade;cidadeEntrega;idRenovacaoAutomatica;latitude;longitude;codigoDoMunicipio;codigoDoSetorDeEntrega;nomeDoBairro;sexo;Tipo;Idade;Tempo;Status;codigoDaPessoa
Impressa;561905;R;149189;1;5;19/11/2023 00:00;18/11/2024 00:00;1;261;97;84;1083;0;12;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,803888;-49,362956;9659;51;Vila Maceno;M;F;89;24;1;52693
Impressa;561231;R;28897;1;5;19/11/2023 00:00;18/11/2024 00:00;1;261;97;115;1083;0;11;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,817037;-49,338092;9659;55;Residencial Marcia;M;F;124;28;1;52711
Impressa;561841;R;60789;1;5;19/11/2023 00:00;18/11/2024 00:00;1;261;97;104;1083;0;10;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,817037;-49,338092;9659;55;Residencial Marcia;M;F;75;19;1;52718
Impressa;561890;R;44789;1;5;19/11/2023 00:00;18/11/2024 00:00;1;261;97;115;1083;0;11;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,787357;-49,308423;9659;55;Condomínio São João I (Zona Rural);M;F;83;29;1;52734
Digital;562020;R;181008;1;10;19/11/2023 00:00;18/11/2024 00:00;1;261;99;105;202,8;0;12;16,9;1251,75;229;12;3;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São José do Rio Preto;2023/10;2024/11;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;23;Centro;M;F;62;29;1;52774
Impressa;561242;R;3764;1;5;19/11/2023 00:00;18/11/2024 00:00;1;261;97;189;1242;0;1;103,5;1669;230;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Votuporanga;2023/10;2024/11;01 R$ 100 ou Mais;Anual;Votuporanga;VERDADEIRO;-20.4203902;-49.9701812;9789;392;Patrimônio Velho;M;F;79;23;1;52791
Combo;561259;R;18420;1;12;19/11/2023 00:00;07/12/2024 00:00;1;104;35;33;664;0;12;55,33333333;720;226;12;1;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;Riolândia;2023/10;2024/12;10 de R$ 55 a R$ 59.99;Anual;Riolândia;FALSO;-19.9821725;-49.6801585;9569;371;Centro;M;F;59;25;1;52833
Impressa;561838;R;47030;1;5;19/11/2023 00:00;18/11/2024 00:00;1;261;97;52;1083;0;10;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,820506;-49,34512;9659;55;Parque Residencial Damha;M;F;114;26;1;52849
Impressa;561933;R;176940;1;5;19/11/2023 00:00;18/11/2024 00:00;1;261;97;57;1242;0;12;103,5;1669;230;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Uchoa;2023/10;2024/11;01 R$ 100 ou Mais;Anual;Uchoa;VERDADEIRO;;;9758;387;Centro;M;F;82;20;1;52857
Combo;561594;R;181547;1;12;19/11/2023 00:00;16/11/2024 00:00;1;104;39;73;736;0;1;61,33333333;720;238;12;1;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 REG-CBO-ANU (SA|DO) - IMP;Nhandeara;2023/10;2024/11;09 de R$ 60 a R$ 64.99;Anual;Nhandeara;VERDADEIRO;;;9398;342;A DEFINIR;M;F;59;24;1;52880
Impressa;561264;R;181890;1;5;19/11/2023 00:00;18/11/2024 00:00;1;261;97;189;1242;0;1;103,5;1669;230;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Monte Azul Paulista;2023/10;2024/11;01 R$ 100 ou Mais;Anual;Monte Azul Paulista;VERDADEIRO;;;9379;340;Centro;M;F;57;22;1;52947
Impressa;561233;R;48386;1;5;21/11/2023 00:00;19/11/2024 00:00;1;261;96;80;1083;0;11;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,836192;-49,414283;9659;22;Jardim Tarraf II;M;F;57;22;1;52947
Combo;563817;I;44815;1;11;21/11/2023 00:00;18/11/2024 00:00;1;156;60;52;20;0;12;1,666666667;780;233;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/11;2024/11;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,815314;-49,381117;9659;23;Jardim dos Seixas;M;F;58;23;1;53001
Impressa;561140;R;60563;1;5;21/11/2023 00:00;19/11/2024 00:00;1;261;96;72;1083;0;10;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,814961;-49,384583;9659;23;Centro;M;F;55;25;1;53008
Impressa;561141;R;181740;1;5;21/11/2023 00:00;19/11/2024 00:00;1;261;96;187;1242;0;1;103,5;1669;230;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Catanduva;2023/10;2024/11;01 R$ 100 ou Mais;Anual;Catanduva;FALSO;;;9052;297;Centro;M;F;60;24;1;53033
Digital;561955;R;55336;1;10;21/11/2023 00:00;19/11/2024 00:00;1;261;97;105;202,8;0;12;16,9;1251,75;229;12;3;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São José do Rio Preto;2023/10;2024/11;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;51;Vila Militar;M;F;59;28;1;53046
Combo;563857;I;29920;1;18;21/11/2023 00:00;07/05/2024 00:00;1;73;59;48;15;0;6;2,4999999;390;235;6;3;DIARIO DA REGIAO - DIGITAL;SEM 3 DIAS - DIGITAL;180;73;2018 RP-CBO-SEM (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/11;2024/05;13 Menos de R$ 45;Semestral;São José do Rio Preto;FALSO;-20,811976;-49,366097;9659;11;Vila Ercília;M;F;87;25;1;53047
Combo;563829;I;8156;76316;11;21/11/2023 00:00;18/11/2024 00:00;1;156;59;26;20;0;12;1,666666667;780;233;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/11;2024/11;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;51;Jardim Mona;M;F;63;24;1;53050
Impressa;561916;R;7308;1;5;21/11/2023 00:00;19/11/2024 00:00;1;261;96;84;1083;0;12;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,813866;-49,373897;9659;11;Vila Ercília;M;F;70;25;1;53052
Impressa;561139;R;51459;1;5;21/11/2023 00:00;19/11/2024 00:00;1;261;96;42;1083;0;12;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,814364;-49,371327;9659;11;Vila Ercília;M;F;87;25;1;53087
Impressa;562004;R;178353;1;4;21/11/2023 00:00;18/05/2024 00:00;1;128;96;80;591;0;6;98,4999999;834,5;227;6;1;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/10;2024/05;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;;;9659;53;Vila Nossa Senhora Aparecida;M;F;65;25;1;53107
Combo;561606;R;26373;1;11;21/11/2023 00:00;18/11/2024 00:00;1;156;60;39;20;0;12;1,666666667;780;233;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/10;2024/11;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,790971;-49,397137;9659;63;Eldorado;M;F;61;26;1;53110
Digital;562032;R;176765;1;10;21/11/2023 00:00;19/11/2024 00:00;1;261;98;84;202,8;0;12;16,9;1251,75;229;12;3;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São José do Rio Preto;2023/10;2024/11;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;23;Centro;M;F;56;17;1;53146
Impressa;561314;R;49387;1;4;21/11/2023 00:00;18/05/2024 00:00;1;128;96;40;591;0;6;98,4999999;834,5;227;6;1;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/10;2024/05;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;FALSO;-20,820506;-49,34512;9659;55;Parque Residencial Damha;M;F;63;17;1;53147
Digital;562023;R;171306;1;10;21/11/2023 00:00;19/11/2024 00:00;1;261;97;105;202,8;0;12;16,9;1251,75;229;12;3;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São Bernardo do Campo;2023/10;2024/11;13 Menos de R$ 45;Anual;São Bernardo do Campo;VERDADEIRO;;;9640;0;Vila Baeta Neves;M;F;59;26;1;53152
Combo;561383;R;2620;1;18;21/11/2023 00:00;20/05/2024 00:00;1;73;60;48;15;0;6;2,4999999;390;235;6;3;DIARIO DA REGIAO - DIGITAL;SEM 3 DIAS - DIGITAL;180;73;2018 RP-CBO-SEM (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/10;2024/05;13 Menos de R$ 45;Semestral;São José do Rio Preto;FALSO;;;9659;55;Jardim Vista Alegre;M;F;78;26;1;53194
Combo;561431;R;74467;1;11;21/11/2023 00:00;19/11/2024 00:00;1;156;60;48;20;0;12;1,666666667;780;233;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/10;2024/11;13 Menos de R$ 45;Anual;São José do Rio Preto;FALSO;;;9659;55;Residencial Marcia;M;F;90;29;1;53225
Combo;563827;I;4026;76316;11;21/11/2023 00:00;18/11/2024 00:00;1;156;60;52;20;0;12;1,666666667;780;239;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 REG-CBO-ANU (TE|QA|QI|SE) - DIG;Tanabi;2023/11;2024/11;13 Menos de R$ 45;Anual;Tanabi;FALSO;;;9715;386;A DEFINIR;M;F;63;25;1;53244
Impressa;561842;R;22784;1;5;21/11/2023 00:00;02/12/2024 00:00;1;261;88;104;1242;0;10;103,5;1669;230;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Monte Aprazível;2023/10;2024/12;01 R$ 100 ou Mais;Anual;Monte Aprazível;VERDADEIRO;-20.7723128;-49.7144461;9378;339;A DEFINIR;M;F;103;25;1;53278
Combo;561396;R;43024;1;11;21/11/2023 00:00;19/11/2024 00:00;1;156;60;36;20;0;12;1,666666667;780;239;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 REG-CBO-ANU (TE|QA|QI|SE) - DIG;Jales;2023/10;2024/11;13 Menos de R$ 45;Anual;Jales;VERDADEIRO;-20.2710327;-50.5530639;9274;324;Centro;F;F;90;24;1;53285
Combo;561602;R;170161;1;18;21/11/2023 00:00;07/05/2024 00:00;1;73;60;24;15;0;6;2,4999999;390;241;6;3;DIARIO DA REGIAO - DIGITAL;SEM 3 DIAS - DIGITAL;180;73;2018 REG-CBO-SEM (TE|QA|QI|SE) - DIG;Cedral;2023/10;2024/05;13 Menos de R$ 45;Semestral;Cedral;VERDADEIRO;;;9056;299;DISTRITO INDUSTRIAL;M;F;60;25;1;53310
Impressa;561358;R;162039;1;4;21/11/2023 00:00;18/05/2024 00:00;1;128;96;128;591;0;1;98,4999999;834,5;227;6;1;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/10;2024/05;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;-20.7526763;-49.3354467;9659;22;QUINTA DO GOLFE;M;F;59;26;1;53324
Combo;561595;R;181547;1;11;21/11/2023 00:00;18/11/2024 00:00;1;156;60;156;20;0;1;1,666666667;780;239;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 REG-CBO-ANU (TE|QA|QI|SE) - DIG;Nhandeara;2023/10;2024/11;13 Menos de R$ 45;Anual;Nhandeara;VERDADEIRO;;;9398;342;A DEFINIR;M;F;58;26;1;53337
Combo;563698;I;73108;1;11;21/11/2023 00:00;18/11/2024 00:00;1;156;60;65;20;0;12;1,666666667;780;239;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 REG-CBO-ANU (TE|QA|QI|SE) - DIG;Nova Granada;2023/11;2024/11;13 Menos de R$ 45;Anual;Nova Granada;FALSO;-20.5340710;-49.3203553;9410;345;A DEFINIR;M;F;58;22;1;53350
Combo;561433;R;1740;1;11;22/11/2023 00:00;20/11/2024 00:00;1;156;58;60;20;0;12;1,666666667;780;233;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/10;2024/11;13 Menos de R$ 45;Anual;São José do Rio Preto;FALSO;;;9659;11;Vila Santa Tereza;M;F;58;22;1;53350
Impressa;561255;R;24682;1;5;22/11/2023 00:00;20/11/2024 00:00;1;261;95;192;1083;0;4;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,818462;-49,361169;9659;11;Roseiral;M;F;58;22;1;53359
Impressa;561257;R;46848;1;5;22/11/2023 00:00;20/11/2024 00:00;1;261;95;260;1083;0;4;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,803242;-49,372802;9659;51;Vila Angélica;M;F;57;23;1;53365
Combo;561432;R;25780;1;11;22/11/2023 00:00;20/11/2024 00:00;1;156;58;48;20;0;12;1,666666667;780;233;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/10;2024/11;13 Menos de R$ 45;Anual;São José do Rio Preto;FALSO;-20,814164;-49,395848;9659;53;Boa Vista;M;F;58;30;1;53374
Impressa;561362;R;30293;1;4;22/11/2023 00:00;21/05/2024 00:00;1;128;94;32;591;0;6;98,4999999;834,5;227;6;1;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 RP-SEM;São José do Rio Preto;2023/10;2024/05;02 de R$ 95 a R$ 99.99;Semestral;São José do Rio Preto;VERDADEIRO;-20,837824;-49,378962;9659;43;Parque Estoril;M;F;56;24;1;53387
Impressa;561147;R;52310;1;5;22/11/2023 00:00;20/11/2024 00:00;1;261;95;216;1083;0;6;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,803795;-49,368109;9659;51;Vila Maceno;M;F;58;24;1;53418
Digital;561384;R;139165;1;13;22/11/2023 00:00;21/05/2024 00:00;1;128;97;128;107,4;0;1;17,7032967;625,88;244;3;3;DIARIO DA REGIAO - DIGITAL;SEM 5 DIAS - DIGITAL;182;128;2018 SEM-DIG;Barueri;2023/10;2024/05;13 Menos de R$ 45;Semestral;São José do Rio Preto;FALSO;;;8956;334;Distrito Industrial;M;F;59;24;1;53448
Impressa;561145;R;162200;1;5;22/11/2023 00:00;20/11/2024 00:00;1;261;95;76;1083;0;12;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20.8039622;-49.4045694;9659;53;Jardim Canaã;M;F;63;24;1;53489
Combo;561436;R;18641;1;11;22/11/2023 00:00;03/12/2024 00:00;1;156;54;36;20;0;12;1,666666667;780;233;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/10;2024/12;13 Menos de R$ 45;Anual;São José do Rio Preto;FALSO;;;9659;43;Jardim Bosque das Vivendas;M;F;65;25;1;53505
Impressa;561157;R;120074;1;5;22/11/2023 00:00;20/11/2024 00:00;1;261;95;51;1083;0;12;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,78735;-49,431581;9659;334;Residencial Monte Verde;M;F;82;15;1;53531
Combo;561435;R;28827;1;11;22/11/2023 00:00;20/11/2024 00:00;1;156;59;60;20;0;12;1,666666667;780;233;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/10;2024/11;13 Menos de R$ 45;Anual;São José do Rio Preto;FALSO;-20.8090589;-49.3417531;9659;55;Residencial Marcia;M;F;82;15;1;53531
Impressa;561906;R;16642;1;5;22/11/2023 00:00;20/11/2024 00:00;1;261;95;105;1083;0;12;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;55;Parque Belvedere;M;F;82;23;1;53532
Impressa;562601;R;24891;1;5;22/11/2023 00:00;20/11/2024 00:00;1;261;95;64;1128;114;12;94;1669;230;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Monte Azul Paulista;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;Monte Azul Paulista;VERDADEIRO;-20.9061002;-48.6415040;9379;340;A DEFINIR;M;F;56;25;1;53598
Impressa;561223;R;56804;1;5;23/11/2023 00:00;22/11/2024 00:00;1;261;94;184;1083;0;4;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,819674;-49,363067;9659;11;Parque Celeste;M;F;58;27;1;53604
Impressa;561883;R;8322;1;5;23/11/2023 00:00;17/12/2024 00:00;1;261;80;105;1083;0;12;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/12;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,790843;-49,418872;9659;63;Jardim Anielli;M;F;118;26;1;53605
Combo;561409;R;45864;1;11;23/11/2023 00:00;25/11/2024 00:00;1;156;57;49;20;0;12;1,666666667;780;233;12;3;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/10;2024/11;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20.8500489;-49.3923899;9659;43;Jardim Redentor;M;F;74;25;1;53618
Impressa;561165;R;18894;1;5;23/11/2023 00:00;22/11/2024 00:00;1;261;94;105;1083;0;12;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,805985;-49,343234;9659;55;Residencial Marcia;M;F;73;17;1;53629
Impressa;561235;R;160882;1;5;23/11/2023 00:00;22/11/2024 00:00;1;261;94;228;1083;0;1;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20.8173774;-49.3385230;9659;55;Residencial Marcia;M;F;77;25;1;53686
Digital;562037;R;81248;1;10;23/11/2023 00:00;22/11/2024 00:00;1;261;96;84;202,8;0;12;16,9;1251,75;229;12;3;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São José do Rio Preto;2023/10;2024/11;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,820506;-49,34512;9659;55;Parque Residencial Damha;M;F;77;25;1;53686
Impressa;561164;R;34226;1;5;23/11/2023 00:00;22/11/2024 00:00;1;261;94;84;1242;0;12;103,5;1669;230;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Jales;2023/10;2024/11;01 R$ 100 ou Mais;Anual;Jales;FALSO;;;9274;324;Centro;M;F;58;23;1;53695
Digital;561438;R;28379;1;10;23/11/2023 00:00;22/11/2024 00:00;1;261;96;261;202,8;0;1;16,9;1251,75;229;12;3;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São José do Rio Preto;2023/10;2024/11;13 Menos de R$ 45;Anual;São José do Rio Preto;FALSO;-20,812683;-49,347257;9659;55;Parque Residencial Damha;M;F;57;24;1;53712
Impressa;561296;R;47572;1;5;23/11/2023 00:00;22/11/2024 00:00;1;261;94;84;1083;0;12;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,817037;-49,338092;9659;55;Residencial Marcia;M;F;57;26;1;53758
Impressa;561353;R;114096;1;4;23/11/2023 00:00;20/05/2024 00:00;1;128;94;128;678;0;4;112,9999998;834,5;231;6;1;DIARIO DA REGIAO;SEMESTRAL;180;128;2018 REG-SEM;Olímpia;2023/10;2024/05;01 R$ 100 ou Mais;Semestral;Olímpia;VERDADEIRO;-20.7526932;-48.9125939;9425;347;A DEFINIR;M;F;57;18;1;53764
Combo;563967;I;62765;160629;12;25/11/2023 00:00;22/11/2024 00:00;1;104;38;32;604;132;12;50,33333333;720;238;12;1;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 REG-CBO-ANU (SA|DO) - IMP;Catanduva;2023/11;2024/11;11 de R$ 50 a R$ 54.99;Anual;Catanduva;VERDADEIRO;-21.1335467;-48.9762465;9052;297;Centro;F;F;62;17;1;53777
Combo;561321;R;82188;1;19;25/11/2023 00:00;24/05/2024 00:00;1;52;38;32;381;0;6;63,4999998;360;234;6;1;DIARIO DA REGIAO;SEM 2 DIAS  - IMPRESSO;180;52;2018 RP-CBO-SEM (SA|DO) - IMP;São José do Rio Preto;2023/10;2024/05;09 de R$ 60 a R$ 64.99;Semestral;São José do Rio Preto;FALSO;;;9659;53;Jardim Alto Rio Preto;M;F;60;22;1;53793
Impressa;561219;R;34368;1;5;25/11/2023 00:00;23/11/2024 00:00;1;261;93;236;1083;0;4;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,841742;-49,396293;9659;22;Jardim Francisco Fernandes;M;F;60;22;1;53793
Combo;562003;R;31635;1;12;25/11/2023 00:00;23/11/2024 00:00;1;104;38;32;664;0;12;55,33333333;720;226;12;1;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2023/10;2024/11;10 de R$ 55 a R$ 59.99;Anual;São José do Rio Preto;VERDADEIRO;-20,781867;-49,413918;9659;63;Solo Sagrado I;M;F;59;22;1;53837
Impressa;561992;R;63026;1;5;25/11/2023 00:00;23/11/2024 00:00;1;261;93;209;1083;0;1;90,25;1669;225;12;1;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/10;2024/11;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;65;Jardim Palmeiras;M;F;59;22;1;53837
Combo;563978;I;183064;76316;12;25/11/2023 00:00;22/11/2024 00:00;1;104;38;24;482,8;181,2;12;40,23333333;720;226;12;1;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2023/11;2024/11;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;51;Vila Maceno;M;F;56;26;1;53871
Combo;561291;R;79606;1;12;25/11/2023 00:00;23/11/2024 00:00;1;104;38;32;736;0;12;61,33333333;720;238;12;1;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 REG-CBO-ANU (SA|DO) - IMP;Catanduva;2023/10;2024/11;09 de R$ 60 a R$ 64.99;Anual;Catanduva;VERDADEIRO;-21.1318555;-48.9774730;9052;297;Loteamento Bom Pastor;M;F;56;26;1;53871
Digital;562034;R;3052;1;10;25/11/2023 00:00;23/11/2024 00:00;1;261;94;84;202,8;0;12;16,9;1251,75;229;12;3;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;Engenheiro Schmitt;2023/10;2024/11;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20.8310391;-49.3845722;9120;43;Vila Sinibaldi;M;F;55;25;1;53878
