tipoAss;tipoDeContrato;codigoDaPessoa;codigoTipoAssinatura;dataDeValidadeInicial;dataDevalidadeFinal;qtdJornaisContrato;numeroDeExemplares;numeroDeExemplaresEntregues;numeroDeExemplaresPagos;valorTotal;valorDoDescontoConcedido;quantidadeDeParcelasDoContrato;precoMedioB30;valorTipoDaAssinatura;codigoDoPlanoDePagamento;descricaoDoProdutoServico;descricaoTipoDeAssinatura;quantidadeDeDias;quantidadeDeExemplares;descricaoDoPlanoDePagamento;nomeDoMunicipio;mesRenovou;mesRenovara;precoFaixa;modalidade;cidadeEntrega;idRenovacaoAutomatica;latitude;longitude;codigoDoMunicipio;codigoDoSetorDeEntrega;nomeDoBairro;sexo;Tipo;Idade;Tempo;Status;codigoDaPessoa
Combo;I;58429;11;25/07/2023 00:00;22/07/2024 00:00;1;156;109;156;20;0;5;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/07;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;22;Jardim Tarraf II;M;F;78;30;1;28601
Impressa;R;43828;5;25/07/2023 00:00;23/07/2024 00:00;1;261;181;260;1083;0;2;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,775869;-49,365736;9659;51;Jardim João Paulo II;F;F;85;20;1;28609
Combo;R;47909;11;25/07/2023 00:00;23/07/2024 00:00;1;156;109;96;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/06;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,815597;-49,359298;9659;11;Roseiral;M;F;71;25;1;28610
Digital;R;27839;10;25/07/2023 00:00;23/07/2024 00:00;1;261;181;168;202,8;0;12;16,9;1251,75;229;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São José do Rio Preto;2023/06;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;FALSO;-20,828293;-49,40934;9659;22;Jardim Maracanã;M;F;69;26;1;28637
Impressa;R;63710;5;25/07/2023 00:00;23/07/2024 00:00;1;261;181;261;1083;0;3;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;51;Jardim Paulista;M;F;78;26;1;28655
Impressa;R;25385;5;25/07/2023 00:00;23/07/2024 00:00;1;261;180;198;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;22;Jardim Tarraf;M;F;74;24;1;28660
Impressa;R;12089;5;25/07/2023 00:00;23/07/2024 00:00;1;261;180;258;1083;0;6;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,821124;-49,395632;9659;23;Centro;M;F;75;24;1;28680
Impressa;R;22364;5;25/07/2023 00:00;23/07/2024 00:00;1;261;181;234;1083;0;10;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,793665;-49,373605;9659;51;Vila Anchieta;M;F;75;24;1;28680
Digital;I;173439;10;25/07/2023 00:00;23/07/2024 00:00;1;261;184;261;154,8;48;1;12,9;1251,75;229;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;Santa Fé do Sul;2023/07;2024/07;13 Menos de R$ 45;Anual;Santa Fé do Sul;VERDADEIRO;;;9606;384;A DEFINIR;M;F;72;22;1;28682
Combo;R;32165;11;25/07/2023 00:00;23/07/2024 00:00;1;156;109;96;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/06;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,834052;-49,406696;9659;22;Jardim Tarraf;M;F;72;22;1;28682
Impressa;R;32891;5;25/07/2023 00:00;23/07/2024 00:00;1;261;181;258;1083;0;6;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;Mirassol;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;Mirassol;VERDADEIRO;-20.8134165;-49.5116491;9366;334;Centro;M;F;71;26;1;28694
Combo;R;162353;11;25/07/2023 00:00;23/07/2024 00:00;1;156;112;96;20;0;12;1,666666667;780;239;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 REG-CBO-ANU (TE|QA|QI|SE) - DIG;Itajobi;2023/06;2024/07;13 Menos de R$ 45;Anual;Itajobi;FALSO;-21.3154075;-49.0571155;9235;321;A DEFINIR;M;F;72;26;1;28699
Combo;I;136361;11;25/07/2023 00:00;22/07/2024 00:00;1;156;111;104;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/07;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20.7997098;-49.3697799;9659;51;A DEFINIR;M;F;72;18;1;28707
Combo;R;23652;11;25/07/2023 00:00;23/07/2024 00:00;1;156;112;96;20;0;12;1,666666667;780;239;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 REG-CBO-ANU (TE|QA|QI|SE) - DIG;Monte Aprazível;2023/06;2024/07;13 Menos de R$ 45;Anual;Monte Aprazível;FALSO;-20.7722875;-49.7129753;9378;339;A DEFINIR;M;F;71;29;1;28714
Impressa;R;16077;5;25/07/2023 00:00;23/07/2024 00:00;1;261;181;207;1242;0;3;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Bálsamo;2023/06;2024/07;01 R$ 100 ou Mais;Anual;Bálsamo;FALSO;-20.7356739;-49.5848275;8941;284;A DEFINIR;M;F;71;29;1;28714
Combo;R;15033;11;25/07/2023 00:00;23/07/2024 00:00;1;156;112;96;20;0;12;1,666666667;780;239;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 REG-CBO-ANU (TE|QA|QI|SE) - DIG;Icém;2023/06;2024/07;13 Menos de R$ 45;Anual;Icém;FALSO;;;9202;314;A DEFINIR;M;F;69;25;1;28717
Impressa;I;29767;5;25/07/2023 00:00;23/07/2024 00:00;1;261;181;261;1186,8;55,2;3;98,9;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Icém;2023/07;2024/07;02 de R$ 95 a R$ 99.99;Anual;Icém;VERDADEIRO;-20.3395373;-49.1920033;9202;314;A DEFINIR;M;F;73;23;1;28725
Combo;I;61155;11;25/07/2023 00:00;22/07/2024 00:00;1;156;112;104;20;0;12;1,666666667;780;239;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 REG-CBO-ANU (TE|QA|QI|SE) - DIG;Jaci;2023/07;2024/07;13 Menos de R$ 45;Anual;Jaci;VERDADEIRO;;;9268;323;A DEFINIR;M;F;73;23;1;28725
Combo;R;54563;11;25/07/2023 00:00;22/07/2024 00:00;1;156;112;104;20;0;12;1,666666667;780;239;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 REG-CBO-ANU (TE|QA|QI|SE) - DIG;Paulo de Faria;2023/06;2024/07;13 Menos de R$ 45;Anual;Paulo de Faria;FALSO;;;9466;356;A DEFINIR;M;F;71;25;1;28726
Combo;R;29962;11;25/07/2023 00:00;23/07/2024 00:00;1;156;112;96;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/06;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;FALSO;;;9659;63;A DEFINIR;M;F;70;25;1;28727
Impressa;R;34493;5;25/07/2023 00:00;23/07/2024 00:00;1;261;181;258;1242;0;6;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Icém;2023/06;2024/07;01 R$ 100 ou Mais;Anual;Icém;VERDADEIRO;-20.3387952;-49.1966534;9202;314;A DEFINIR;M;F;71;24;1;28735
Combo;R;169372;11;25/07/2023 00:00;23/07/2024 00:00;1;156;112;96;20;0;12;1,666666667;780;239;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 REG-CBO-ANU (TE|QA|QI|SE) - DIG;Macaubal;2023/06;2024/07;13 Menos de R$ 45;Anual;Macaubal;VERDADEIRO;;;9332;330;A DEFINIR;M;F;77;28;1;28736
Combo;R;81088;11;25/07/2023 00:00;06/08/2024 00:00;1;156;107;84;20;0;12;1,666666667;780;239;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 REG-CBO-ANU (TE|QA|QI|SE) - DIG;Guapiaçu;2023/06;2024/08;13 Menos de R$ 45;Anual;Guapiaçu;VERDADEIRO;;;9164;309;A DEFINIR;M;F;68;26;1;28766
Impressa;R;163148;5;25/07/2023 00:00;06/08/2024 00:00;1;261;172;261;1083;0;3;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;Mirassol;2023/06;2024/08;03 de R$ 90 a R$ 94.99;Anual;Mirassol;FALSO;-20.8161806;-49.5154672;9366;334;A DEFINIR;M;F;48;20;1;28800
Combo;R;35479;11;25/07/2023 00:00;23/07/2024 00:00;1;156;112;0;20;0;2;1,666666667;780;239;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 REG-CBO-ANU (TE|QA|QI|SE) - DIG;Monte Aprazível;2023/06;2024/07;13 Menos de R$ 45;Anual;Monte Aprazível;VERDADEIRO;-20.7661428;-49.7112082;9378;339;A DEFINIR;M;F;67;26;1;28827
Combo;I;66756;11;25/07/2023 00:00;22/07/2024 00:00;1;156;112;91;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;Jaci;2023/07;2024/07;13 Menos de R$ 45;Anual;Jaci;VERDADEIRO;-20.8867817;-49.5726429;9268;323;Centro;M;F;67;26;1;28827
Impressa;R;34663;5;26/07/2023 00:00;24/07/2024 00:00;1;261;180;260;1242;0;5;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Catanduva;2023/06;2024/07;01 R$ 100 ou Mais;Anual;Catanduva;VERDADEIRO;-21.1601604;-48.9766085;9052;297;Conjunto Habitacional Euclides Figueiredo;M;F;77;18;1;28875
Combo;R;19683;11;26/07/2023 00:00;24/07/2024 00:00;1;156;110;84;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/06;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20.8425131;-49.3692618;9659;43;Residencial Cidade Jardim;F;F;59;17;1;28884
Impressa;R;28594;5;26/07/2023 00:00;23/08/2024 00:00;1;261;163;126;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/08;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,825961;-49,364044;9659;11;Parque Celeste;F;F;59;17;1;28884
Impressa;R;81316;5;26/07/2023 00:00;24/07/2024 00:00;1;261;180;256;1083;0;8;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,76995;-49,368305;9659;51;Jardim João Paulo II;M;F;69;16;1;28897
Impressa;R;159608;5;26/07/2023 00:00;24/07/2024 00:00;1;261;179;258;1083;0;6;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20.8038215;-49.4039469;9659;53;Jardim Canaã;M;F;75;28;1;28911
Impressa;R;25611;5;26/07/2023 00:00;24/07/2024 00:00;1;261;179;261;1083;0;1;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,844855;-49,398647;9659;22;Jardim Vivendas;M;F;68;23;1;28942
Impressa;R;67880;5;26/07/2023 00:00;24/07/2024 00:00;1;261;180;168;996;87;12;83;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;05 de R$ 80 a R$ 84.99;Anual;São José do Rio Preto;VERDADEIRO;-20,801164;-49,384821;9659;53;Vila Curti;M;F;69;26;1;28962
Impressa;R;73484;5;26/07/2023 00:00;24/07/2024 00:00;1;261;179;261;1083;0;1;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;;;9659;11;Vila Bom Jesus;M;F;76;21;1;28975
Digital;R;173722;10;27/07/2023 00:00;26/07/2024 00:00;1;261;180;168;202,8;0;12;16,9;1251,75;229;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São José do Rio Preto;2023/06;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;FALSO;;;9659;53;Boa Vista;M;F;73;16;1;28979
Impressa;R;80310;5;27/07/2023 00:00;26/07/2024 00:00;1;261;179;160;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,783435;-49,392533;9659;63;Jardim Mugnaini;M;F;73;16;1;28979
Combo;R;156194;11;27/07/2023 00:00;24/07/2024 00:00;1;156;107;104;20;0;12;1,666666667;780;233;DIARIO DA REGIAO - DIGITAL;ANU 3 DIAS - DIGITAL;360;156;2018 RP-CBO-ANU (TE|QA|QI|SE) - DIG;São José do Rio Preto;2023/06;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,81613;-49,391194;9659;23;Vila Imperial;M;F;70;22;1;29012
Impressa;R;49969;5;27/07/2023 00:00;26/07/2024 00:00;1;261;179;192;920;112;8;76,66666667;1251,75;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/05;2024/07;06 de R$ 75 a R$ 79.99;Anual;São José do Rio Preto;VERDADEIRO;-20.8133616;-49.3814907;9659;23;Centro;M;F;67;25;1;29046
Impressa;R;106559;5;27/07/2023 00:00;26/07/2024 00:00;1;261;179;168;1068;15;12;89;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;04 de R$ 85 a R$ 89.99;Anual;São José do Rio Preto;VERDADEIRO;-20,815677;-49,382881;9659;23;Centro;M;F;68;15;1;29055
Impressa;I;60406;5;27/07/2023 00:00;26/07/2024 00:00;1;261;178;168;1068;15;12;89;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/07;2024/07;04 de R$ 85 a R$ 89.99;Anual;São José do Rio Preto;FALSO;-20,819612;-49,399016;9659;53;Boa Vista;M;F;83;26;1;29090
Impressa;R;159560;5;27/07/2023 00:00;26/07/2024 00:00;1;261;179;112;1242;0;12;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Nipoã;2023/06;2024/07;01 R$ 100 ou Mais;Anual;Nipoã;FALSO;-20.9109165;-49.7800245;9399;343;A DEFINIR;M;F;71;18;1;29095
Impressa;R;176333;5;27/07/2023 00:00;26/07/2024 00:00;1;261;175;101;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;;;9659;63;A DEFINIR;F;F;75;24;1;29111
Impressa;R;81607;5;29/07/2023 00:00;27/07/2024 00:00;1;261;177;256;1083;0;8;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;22;Jardim Palmeiras;M;F;73;26;1;29127
Combo;R;11282;12;29/07/2023 00:00;26/07/2024 00:00;1;104;72;98;480;184;2;40;720;226;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2023/07;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,804964;-49,371788;9659;51;Vila Maceno;M;F;71;25;1;29128
Combo;R;161060;12;29/07/2023 00:00;27/07/2024 00:00;1;104;72;64;664;0;12;55,33333333;720;226;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2023/06;2024/07;10 de R$ 55 a R$ 59.99;Anual;São José do Rio Preto;VERDADEIRO;-20.8138767;-49.3875946;9659;23;Vila Imperial;M;F;73;24;1;29129
Combo;I;182976;12;29/07/2023 00:00;26/07/2024 00:00;1;104;72;64;482,8;181,2;12;40,23333333;720;226;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2023/07;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;43;Jardim São Marco;M;F;73;24;1;29129
Combo;R;156194;12;29/07/2023 00:00;26/07/2024 00:00;1;104;72;64;527,21;136,79;12;43,93416667;720;226;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2023/06;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,81613;-49,391194;9659;23;Vila Imperial;M;F;74;28;1;29132
Digital;R;173717;10;29/07/2023 00:00;27/07/2024 00:00;1;261;180;168;202,8;0;12;16,9;1251,75;229;DIARIO DA REGIAO - DIGITAL;ANU 5 DIAS - DIGITAL;360;261;2018 ANU-DIG;São Paulo;2023/06;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9668;207;Parque Industrial;M;F;85;20;1;29134
Combo;I;129976;12;29/07/2023 00:00;26/07/2024 00:00;1;104;72;64;482,8;181,2;12;40,23333333;720;226;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2023/07;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,805664;-49,389605;9659;53;Boa Vista;M;F;71;25;1;29137
Combo;R;180943;12;29/07/2023 00:00;26/07/2024 00:00;1;104;72;64;490;174;12;40,83333333;720;226;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2023/06;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;;;9659;53;Boa Vista;M;F;41;27;1;29154
Impressa;R;61595;5;29/07/2023 00:00;27/07/2024 00:00;1;261;178;168;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20,812108;-49,38542;9659;23;Parque Industrial;M;F;72;24;1;29179
Impressa;R;62163;5;29/07/2023 00:00;27/07/2024 00:00;1;261;178;136;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;;;9659;51;Jardim João Paulo II;M;F;72;24;1;29179
Combo;R;71539;12;29/07/2023 00:00;27/07/2024 00:00;1;104;72;103;664;0;6;55,33333333;720;226;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2023/06;2024/07;10 de R$ 55 a R$ 59.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;334;Jardim do Cedro;M;F;124;23;1;29192
Impressa;R;71496;5;29/07/2023 00:00;27/07/2024 00:00;1;261;178;208;1083;0;1;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,797427;-49,390458;9659;53;Vila Boa Esperança;M;F;69;25;1;29196
Impressa;R;161723;5;29/07/2023 00:00;27/07/2024 00:00;1;261;177;189;1083;0;12;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;FALSO;-20.8301451;-49.3526273;9659;11;Conjunto Habitacional CAIC;M;F;75;27;1;29197
Combo;I;28725;12;29/07/2023 00:00;26/07/2024 00:00;1;104;72;58;482,8;181,2;12;40,23333333;720;226;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2023/07;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;FALSO;;;9659;43;Jardim Santa Maria;F;F;91;24;1;29203
Impressa;R;93396;5;29/07/2023 00:00;27/07/2024 00:00;1;261;177;168;1008;75;12;84;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;05 de R$ 80 a R$ 84.99;Anual;São José do Rio Preto;VERDADEIRO;-20,82559;-49,363988;9659;11;Parque Residencial Comendador Mancor Daud;M;F;70;26;1;29209
Combo;I;472;12;29/07/2023 00:00;26/07/2024 00:00;1;104;72;48;482,8;181,2;12;40,23333333;720;226;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2023/07;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,774592;-49,359732;9659;51;Bosque da Felicidade;M;F;70;26;1;29209
Impressa;R;27581;5;29/07/2023 00:00;27/07/2024 00:00;1;261;178;192;1083;0;2;90,25;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;03 de R$ 90 a R$ 94.99;Anual;São José do Rio Preto;VERDADEIRO;-20,764746;-49,351725;9659;51;Jardim Seyon;M;F;65;26;1;29227
Combo;R;127908;12;29/07/2023 00:00;27/07/2024 00:00;1;104;72;44;664;0;12;55,33333333;720;226;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2023/06;2024/07;10 de R$ 55 a R$ 59.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;23;Centro;M;F;76;26;1;29251
Impressa;R;178593;5;29/07/2023 00:00;27/07/2024 00:00;1;261;178;168;864;219;12;72;1669;225;DIARIO DA REGIAO;ANUAL;360;261;2018 RP-ANU;São José do Rio Preto;2023/06;2024/07;07 de R$ 70 a R$ 74.99;Anual;São José do Rio Preto;VERDADEIRO;;;9659;51;Jardim Santa Rosa II;M;F;71;24;1;29276
Impressa;R;32046;5;29/07/2023 00:00;29/07/2024 00:00;1;261;177;207;1242;0;11;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Potirendaba;2023/06;2024/07;01 R$ 100 ou Mais;Anual;Potirendaba;VERDADEIRO;;;9522;367;A DEFINIR;M;F;67;26;1;29279
Impressa;R;28699;5;29/07/2023 00:00;27/07/2024 00:00;1;261;178;184;1242;0;11;103,5;1669;230;DIARIO DA REGIAO;ANUAL;360;261;2018 REG-ANU;Fernandópolis;2023/06;2024/07;01 R$ 100 ou Mais;Anual;Fernandópolis;VERDADEIRO;-20.2867676;-50.2536020;9136;305;A DEFINIR;M;F;67;26;1;29279
Combo;R;120330;12;29/07/2023 00:00;27/07/2024 00:00;1;104;72;64;736;0;12;61,33333333;720;238;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 REG-CBO-ANU (SA|DO) - IMP;Urupês;2023/06;2024/07;09 de R$ 60 a R$ 64.99;Anual;Urupês;FALSO;-21.2003923;-49.2907428;9763;390;Centro;M;F;68;26;1;29291
Combo;R;70778;12;29/07/2023 00:00;27/07/2024 00:00;1;104;72;64;664;0;12;55,33333333;720;226;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2023/06;2024/07;10 de R$ 55 a R$ 59.99;Anual;São José do Rio Preto;VERDADEIRO;-20,772732;-49,332399;9659;55;Parque da Liberdade;M;F;68;26;1;29291
Combo;I;61980;12;29/07/2023 00:00;26/07/2024 00:00;1;104;72;72;482,8;181,2;12;40,23333333;720;226;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 RP-CBO-ANU (SA|DO) - IMP;São José do Rio Preto;2023/07;2024/07;13 Menos de R$ 45;Anual;São José do Rio Preto;VERDADEIRO;-20,812683;-49,347257;9659;55;Parque Residencial Damha;F;F;68;25;1;29304
Combo;R;132115;12;29/07/2023 00:00;27/07/2024 00:00;1;104;72;47;736;0;12;61,33333333;720;238;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 REG-CBO-ANU (SA|DO) - IMP;Bady Bassitt;2023/06;2024/07;09 de R$ 60 a R$ 64.99;Anual;Bady Bassitt;VERDADEIRO;;;8937;283;A DEFINIR;M;F;72;26;1;29306
Combo;R;5917;12;29/07/2023 00:00;27/07/2024 00:00;1;104;72;104;736;0;8;61,33333333;720;238;DIARIO DA REGIAO;ANU 2 DIAS  - IMPRESSO;360;104;2018 REG-CBO-ANU (SA|DO) - IMP;Floreal;2023/06;2024/07;09 de R$ 60 a R$ 64.99;Anual;Floreal;VERDADEIRO;-20.6775214;-50.1458677;9140;342;A DEFINIR;M;F;71;15;1;29309
